FrameNumber;Time(ms);xAngle(°);yAngle(°);zAngle(°)
1152;19724;347;16;0;
1153;19741;346;15;0;
1154;19757;346;14;0;
1155;19774;346;13;0;
1156;19791;346;12;0;
1157;19808;346;11;0;
1158;19824;347;10;0;
1159;19841;347;8;0;
1160;19857;347;6;0;
1161;19874;348;5;0;
1162;19890;349;2;0;
1163;19907;349;1;0;
1164;19924;350;0;0;
1165;19940;351;358;0;
1166;19957;351;357;0;
1167;19974;353;355;0;
1168;19990;353;355;0;
1169;20006;354;354;0;
1170;20023;356;353;0;
1171;20039;356;353;0;
1172;20056;358;352;0;
1173;20072;0;352;0;
1174;20089;1;351;0;
1175;20106;2;349;0;
1176;20122;3;348;0;
1177;20139;4;346;0;
1178;20156;5;344;0;
1179;20172;5;343;0;
1180;20189;6;340;0;
1181;20205;7;337;0;
1182;20222;7;335;0;
1183;20238;8;333;0;
1184;20255;8;331;0;
1185;20271;8;329;0;
1186;20291;8;327;0;
1187;20308;7;324;0;
1188;20325;6;323;0;
1189;20341;6;322;0;
1190;20358;5;320;0;
1191;20374;4;318;0;
1192;20391;3;316;0;
1193;20408;3;315;0;
1194;20424;2;314;0;
1195;20448;2;313;0;
1196;20465;0;312;0;
1197;20482;0;312;0;
1198;20498;358;312;0;
1199;20515;357;311;0;
1200;20531;355;310;0;
1201;20548;353;310;0;
1202;20564;352;310;0;
1203;20581;350;311;0;
1204;20598;347;311;0;
1205;20615;342;313;0;
1206;20633;342;313;0;
1207;20650;339;313;0;
1208;20666;338;313;0;
1209;20683;336;314;0;
1210;20699;336;315;0;
1211;20715;334;316;0;
1212;20733;334;316;0;
1213;20749;333;317;0;
1214;20765;333;318;0;
1215;20782;332;319;0;
1216;20799;331;321;0;
1217;20815;331;323;0;
1218;20832;331;325;0;
1219;20848;331;326;0;
1220;20865;331;327;0;
1221;20882;331;328;0;
1222;20898;331;329;0;
1223;20914;331;330;0;
1224;20931;332;332;0;
1225;20948;332;333;0;
1226;20964;332;335;0;
1227;20981;333;336;0;
1228;20997;334;338;0;
1229;21014;335;340;0;
1230;21030;335;340;0;
1231;21047;337;342;0;
1232;21063;338;342;0;
1233;21080;340;342;0;
1234;21097;342;342;0;
1235;21113;343;342;0;
1236;21130;344;342;0;
1237;21146;344;342;0;
1238;21163;345;343;0;
1239;21179;346;343;0;
1240;21196;347;343;0;
1241;21212;349;343;0;
1242;21229;349;342;0;
1243;21246;350;342;0;
1244;21262;351;342;0;
1245;21279;352;342;0;
1246;21296;352;341;0;
1247;21312;353;341;0;
1248;21328;354;341;0;
1249;21345;355;340;0;
1250;21362;355;340;0;
1251;21378;356;340;0;
1252;21395;357;340;0;
1253;21412;358;340;0;
1254;21428;359;340;0;
1255;21445;359;340;0;
1256;21462;0;340;0;
1257;21478;1;341;0;
1258;21495;2;341;0;
1259;21511;3;341;0;
1260;21528;4;341;0;
1261;21544;4;342;0;
1262;21561;5;343;0;
1263;21583;5;344;0;
1264;21600;5;346;0;
1265;21617;5;347;0;
1266;21633;5;349;0;
1267;21649;4;351;0;
1268;21666;3;353;0;
1269;21682;2;355;0;
1270;21699;1;357;0;
1271;21716;1;359;0;
1272;21732;0;0;0;
1273;21749;357;0;0;
1274;21765;357;0;0;
1275;21782;355;0;0;
1276;21798;354;359;0;
1277;21815;353;358;0;
1278;21831;352;356;0;
1279;21848;350;354;0;
1280;21865;349;353;0;
1281;21881;349;350;0;
1282;21899;349;347;0;
1283;21914;349;346;0;
1284;21931;349;344;0;
1285;21948;350;342;0;
1286;21964;351;341;0;
1287;21981;354;339;0;
1288;21997;354;338;0;
1289;22014;357;338;0;
1290;22030;358;338;0;
1291;22048;359;340;0;
1292;22064;1;342;0;
1293;22081;1;343;0;
1294;22098;1;346;0;
1295;22114;2;349;0;
1296;22131;1;351;0;
1297;22147;0;354;0;
1298;22164;359;356;0;
1299;22180;358;358;0;
1300;22197;357;359;0;
1301;22218;356;0;0;
1302;22235;353;359;0;
1303;22252;352;359;0;
1304;22268;351;358;0;
1305;22284;350;355;0;
1306;22301;350;354;0;
1307;22318;350;350;0;
1308;22334;350;349;0;
1309;22351;351;347;0;
1310;22367;352;345;0;
1311;22384;353;344;0;
1312;22400;354;344;0;
1313;22417;355;343;0;
1314;22433;356;343;0;
1315;22450;357;343;0;
1316;22467;359;343;0;
1317;22483;0;344;0;
1318;22500;1;345;0;
1319;22516;2;346;0;
1320;22533;3;349;0;
1321;22550;3;349;0;
1322;22566;4;351;0;
1323;22583;4;352;0;
1324;22599;5;354;0;
1325;22616;5;358;0;
1326;22632;5;358;0;
1327;22649;5;1;0;
1328;22666;5;2;0;
1329;22683;5;3;0;
1330;22700;4;4;0;
1331;22716;4;5;0;
1332;22733;3;6;0;
1333;22749;3;6;0;
1334;22766;3;7;0;
1335;22783;2;8;0;
1336;22799;2;9;0;
1337;22816;1;10;0;
1338;22833;1;10;0;
1339;22849;1;10;0;
1340;22865;1;10;0;
1341;22882;1;11;0;
1342;22899;1;11;0;
1343;22915;1;11;0;
1344;22932;1;11;0;
1345;22948;1;11;0;
1346;22965;1;12;0;
1347;22981;0;12;0;
1348;22998;0;13;0;
1349;23014;0;14;0;
1350;23031;0;16;0;
1351;23048;0;16;0;
1352;23064;0;17;0;
1353;23081;0;18;0;
1354;23097;0;18;0;
1355;23114;1;18;0;
1356;23131;2;18;0;
1357;23147;4;18;0;
1358;23165;5;17;0;
1359;23182;7;16;0;
1360;23198;8;16;0;
1361;23215;9;15;0;
1362;23231;10;15;0;
1363;23248;10;14;0;
1364;23264;11;13;0;
1365;23281;11;12;0;
1366;23298;11;11;0;
1367;23314;11;10;0;
1368;23331;11;9;0;
1369;23347;11;8;0;
1370;23364;10;6;0;
1371;23380;10;5;0;
1372;23397;9;4;0;
1373;23413;9;4;0;
1374;23431;8;3;0;
1375;23447;7;3;0;
1376;23463;6;2;0;
1377;23480;6;2;0;
1378;23496;5;2;0;
1379;23513;5;2;0;
1380;23529;4;2;0;
1381;23546;4;2;0;
1382;23563;3;2;0;
1383;23579;3;3;0;
1384;23596;2;4;0;
1385;23612;2;4;0;
1386;23629;1;6;0;
1387;23645;1;7;0;
1388;23663;1;7;0;
1389;23678;1;7;0;
1390;23695;1;8;0;
1391;23712;1;8;0;
1392;23728;1;9;0;
1393;23745;1;10;0;
1394;23761;1;11;0;
1395;23778;1;12;0;
1396;23796;1;13;0;
1397;23813;1;14;0;
1398;23829;1;14;0;
1399;23846;1;15;0;
1400;23863;1;15;0;
1401;23879;1;16;0;
1402;23896;1;16;0;
1403;23913;1;17;0;
1404;23929;2;18;0;
1405;23945;2;18;0;
1406;23962;2;18;0;
1407;23978;4;17;0;
1408;23995;4;17;0;
1409;24012;5;16;0;
1410;24028;7;15;0;
1411;24045;7;14;0;
1412;24061;8;13;0;
1413;24078;8;12;0;
1414;24094;9;10;0;
1415;24111;9;8;0;
1416;24127;9;6;0;
1417;24144;9;5;0;
1418;24161;8;3;0;
1419;24177;8;2;0;
1420;24194;7;1;0;
1421;24210;6;0;0;
1422;24227;6;0;0;
1423;24244;5;359;0;
1424;24260;4;359;0;
1425;24277;3;359;0;
1426;24293;2;359;0;
1427;24310;1;0;0;
1428;24326;0;1;0;
1429;24343;359;1;0;
1430;24359;358;2;0;
1431;24376;357;3;0;
1432;24393;357;5;0;
1433;24409;356;6;0;
1434;24426;355;7;0;
1435;24442;355;8;0;
1436;24463;355;9;0;
1437;24479;355;11;0;
1438;24496;355;11;0;
1439;24512;355;12;0;
1440;24530;357;14;0;
1441;24546;358;16;0;
1442;24562;359;17;0;
1443;24579;0;18;0;
1444;24595;1;18;0;
1445;24612;2;19;0;
1446;24628;4;19;0;
1447;24645;4;18;0;
1448;24661;5;18;0;
1449;24678;6;17;0;
1450;24695;7;15;0;
1451;24711;8;14;0;
1452;24728;8;12;0;
1453;24744;8;11;0;
1454;24762;8;9;0;
1455;24778;7;7;0;
1456;24795;7;7;0;
1457;24811;7;6;0;
1458;24828;6;4;0;
1459;24844;5;3;0;
1460;24861;3;2;0;
1461;24877;2;1;0;
1462;24895;1;2;0;
1463;24911;0;2;0;
1464;24927;359;3;0;
1465;24944;359;4;0;
1466;24961;359;5;0;
1467;24977;359;5;0;
1468;24994;359;6;0;
1469;25010;359;8;0;
1470;25027;358;10;0;
1471;25044;358;11;0;
1472;25060;358;13;0;
1473;25076;357;14;0;
1474;25096;356;15;0;
1475;25112;354;16;0;
1476;25129;353;16;0;
1477;25146;352;15;0;
1478;25162;351;14;0;
1479;25179;350;14;0;
1480;25195;350;13;0;
1481;25212;350;12;0;
1482;25229;350;10;0;
1483;25245;350;9;0;
1484;25262;351;7;0;
1485;25279;352;5;0;
1486;25296;352;5;0;
1487;25312;352;5;0;
1488;25329;353;4;0;
1489;25346;353;4;0;
1490;25362;354;4;0;
1491;25379;355;4;0;
1492;25395;356;4;0;
1493;25412;356;4;0;
1494;25429;357;4;0;
1495;25445;358;5;0;
1496;25461;359;6;0;
1497;25478;359;6;0;
1498;25495;0;6;0;
1499;25511;1;7;0;
1500;25528;2;7;0;
1501;25545;2;8;0;
1502;25561;3;8;0;
1503;25578;4;8;0;
1504;25598;5;8;0;
1505;25615;7;8;0;
1506;25632;7;8;0;
1507;25648;8;8;0;
1508;25665;9;7;0;
1509;25682;10;6;0;
1510;25698;10;5;0;
1511;25714;11;5;0;
1512;25731;11;4;0;
1513;25748;11;3;0;
1514;25764;10;2;0;
1515;25781;10;2;0;
1516;25797;9;1;0;
1517;25814;9;1;0;
1518;25831;8;1;0;
1519;25847;8;1;0;
1520;25864;7;1;0;
1521;25880;6;1;0;
1522;25897;6;3;0;
1523;25914;5;4;0;
1524;25930;5;4;0;
1525;25946;5;4;0;
1526;25963;5;4;0;
1527;25980;5;5;0;
1528;25996;5;5;0;
1529;26013;5;5;0;
1530;26029;5;6;0;
1531;26046;4;6;0;
1532;26062;5;7;0;
1533;26079;5;8;0;
1534;26096;5;8;0;
1535;26112;5;9;0;
1536;26129;5;9;0;
1537;26145;5;10;0;
1538;26162;5;11;0;
1539;26178;4;12;0;
1540;26195;4;12;0;
1541;26211;4;13;0;
1542;26229;4;14;0;
1543;26246;5;15;0;
1544;26262;5;15;0;
1545;26279;5;15;0;
1546;26295;5;16;0;
1547;26312;5;16;0;
1548;26328;5;17;0;
1549;26345;4;17;0;
1550;26362;4;17;0;
1551;26378;3;16;0;
1552;26395;1;15;0;
1553;26412;0;15;0;
1554;26428;0;14;0;
1555;26445;359;12;0;
1556;26461;359;11;0;
1557;26478;359;10;0;
1558;26495;359;9;0;
1559;26511;0;8;0;
1560;26528;0;7;0;
1561;26544;0;6;0;
1562;26561;1;6;0;
1563;26577;2;6;0;
1564;26594;2;6;0;
1565;26610;2;6;0;
1566;26627;3;6;0;
1567;26644;3;6;0;
1568;26661;3;6;0;
1569;26677;3;6;0;
1570;26694;4;6;0;
1571;26710;4;6;0;
1572;26727;4;7;0;
1573;26744;4;7;0;
1574;26761;5;8;0;
1575;26777;5;9;0;
1576;26793;6;10;0;
1577;26810;6;11;0;
1578;26826;6;11;0;
1579;26843;6;11;0;
1580;26859;6;11;0;
1581;26877;6;11;0;
1582;26894;6;11;0;
1583;26910;6;11;0;
1584;26927;6;12;0;
1585;26943;6;12;0;
1586;26960;5;12;0;
1587;26976;5;13;0;
1588;26993;4;14;0;
1589;27009;4;14;0;
1590;27026;3;14;0;
1591;27043;3;14;0;
1592;27059;2;14;0;
1593;27076;2;14;0;
1594;27092;2;14;0;
1595;27109;2;13;0;
1596;27126;1;12;0;
1597;27142;1;11;0;
1598;27159;0;10;0;
1599;27175;0;9;0;
1600;27192;0;8;0;
1601;27208;1;6;0;
1602;27225;1;5;0;
1603;27242;2;4;0;
1604;27258;2;4;0;
1605;27275;3;3;0;
1606;27291;3;4;0;
1607;27308;4;4;0;
1608;27325;4;4;0;
1609;27341;4;5;0;
1610;27358;5;6;0;
1611;27374;79;53;0;
1612;27390;79;82;0;
1613;27407;79;111;0;
1614;27424;78;135;0;
1615;27440;79;149;0;
1616;27457;79;149;0;
1617;27473;78;149;0;
1618;27490;76;149;0;
1619;27506;72;150;0;
1620;27523;68;150;0;
1621;27540;63;151;0;
1622;27556;60;151;0;
1623;27573;56;149;0;
1624;27589;54;142;0;
1625;27606;54;133;0;
1626;27622;53;114;0;
1627;27639;53;114;0;
1628;27656;52;104;0;
1629;27672;52;92;0;
1630;27689;53;78;0;
1631;27705;55;56;0;
1632;27722;55;54;0;
1633;27738;55;53;0;
1634;27755;55;53;0;
1635;27772;55;53;0;
1636;27789;55;53;0;
1637;27805;55;53;0;
1638;27821;55;52;0;
1639;27838;54;50;0;
1640;27854;52;48;0;
1641;27871;51;47;0;
1642;27887;48;44;0;
1643;27904;46;43;0;
1644;27921;46;43;0;
1645;27937;46;43;0;
1646;27954;46;43;0;
1647;27970;45;42;0;
1648;27987;42;40;0;
1649;28004;31;29;0;
1650;28020;7;6;0;
1651;28037;330;327;0;
1652;28053;324;319;0;
1653;28070;322;316;0;
1654;28087;322;316;0;
1655;28103;322;316;0;
1656;28120;322;316;0;
1657;28136;322;316;0;
1658;28153;322;314;0;
1659;28169;323;308;0;
1660;28186;326;301;0;
1661;28203;331;289;0;
1662;28219;332;287;0;
1663;28235;332;286;0;
1664;28252;332;286;0;
1665;28269;332;286;0;
1666;28285;333;285;0;
1667;28302;335;285;0;
1668;28318;336;285;0;
1669;28335;340;290;0;
1670;28351;342;294;0;
1671;28368;344;298;0;
1672;28385;345;303;0;
1673;28401;346;308;0;
1674;28418;346;316;0;
1675;28434;346;324;0;
1676;28451;346;331;0;
1677;28467;346;333;0;
1678;28484;346;333;0;
1679;28500;346;335;0;
1680;28517;346;336;0;
1681;28534;346;337;0;
1682;28550;346;337;0;
1683;28567;346;338;0;
1684;28583;346;338;0;
1685;28600;346;338;0;
1686;28616;346;338;0;
1687;28633;348;338;0;
1688;28650;351;339;0;
1689;28666;353;340;0;
1690;28683;353;340;0;
1691;28700;353;340;0;
1692;28716;353;340;0;
1693;28732;355;341;0;
1694;28749;357;343;0;
1695;28766;359;345;0;
1696;28782;0;348;0;
1697;28799;4;356;0;
1698;28815;8;6;0;
1699;28832;9;11;0;
1700;28848;9;13;0;
1701;28865;9;14;0;
1702;28881;9;14;0;
1703;28898;9;14;0;
1704;28915;11;17;0;
1705;28931;14;23;0;
1706;28948;17;29;0;
1707;28964;17;30;0;
1708;28981;17;30;0;
1709;28997;17;30;0;
1710;29014;17;29;0;
1711;29031;16;27;0;
1712;29047;15;26;0;
1713;29064;15;25;0;
1714;29080;14;24;0;
1715;29097;14;24;0;
1716;29114;14;24;0;
1717;29130;14;23;0;
1718;29147;14;23;0;
1719;29163;13;22;0;
1720;29180;13;22;0;
1721;29197;12;21;0;
1722;29213;12;21;0;
1723;29229;11;20;0;
1724;29246;11;20;0;
1725;29263;11;20;0;
1726;29279;11;20;0;
1727;29296;11;20;0;
1728;29312;11;20;0;
1729;29329;11;20;0;
1730;29345;11;20;0;
1731;29362;11;20;0;
1732;29378;11;20;0;
1733;29395;11;20;0;
1734;29412;10;19;0;
1735;29428;10;19;0;
1736;29445;10;18;0;
1737;29461;10;18;0;
1738;29478;10;18;0;
1739;29494;10;18;0;
1740;29511;10;18;0;
1741;29528;10;18;0;
1742;29544;10;18;0;
1743;29561;10;18;0;
1744;29577;10;18;0;
1745;29594;10;18;0;
1746;29610;10;18;0;
1747;29627;10;17;0;
1748;29644;10;17;0;
1749;29660;10;17;0;
1750;29677;10;17;0;
1751;29693;10;17;0;
1752;29710;10;17;0;
1753;29726;10;16;0;
1754;29743;10;16;0;
1755;29760;10;16;0;
1756;29776;10;16;0;
1757;29793;10;16;0;
1758;29809;10;15;0;
1759;29826;9;14;0;
1760;29842;9;13;0;
1761;29859;9;13;0;
1762;29875;9;12;0;
1763;29892;9;10;0;
1764;29909;9;8;0;
1765;29925;9;7;0;
1766;29942;9;7;0;
1767;29958;9;7;0;
1768;29975;9;7;0;
1769;29991;9;7;0;
1770;30008;9;6;0;
1771;30025;9;6;0;
1772;30041;9;6;0;
1773;30058;9;6;0;
1774;30074;9;6;0;
1775;30091;9;6;0;
1776;30108;9;6;0;
1777;30124;9;6;0;
1778;30141;8;6;0;
1779;30157;7;7;0;
1780;30174;7;7;0;
1781;30190;6;7;0;
1782;30207;6;7;0;
1783;30223;6;8;0;
1784;30240;6;8;0;
1785;30257;6;8;0;
1786;30273;6;8;0;
1787;30290;6;8;0;
1788;30306;6;8;0;
1789;30323;6;8;0;
1790;30339;6;8;0;
1791;30356;6;8;0;
1792;30373;6;8;0;
1793;30389;6;8;0;
1794;30406;6;8;0;
1795;30422;6;8;0;
1796;30439;6;8;0;
1797;30455;6;8;0;
1798;30472;6;8;0;
1799;30488;6;8;0;
1800;30505;6;8;0;
1801;30522;6;8;0;
1802;30538;6;8;0;
1803;30555;6;8;0;
1804;30571;6;8;0;
1805;30588;6;8;0;
1806;30604;6;8;0;
1807;30621;6;8;0;
1808;30638;6;8;0;
1809;30654;6;8;0;
1810;30671;6;8;0;
1811;30688;6;8;0;
1812;30704;6;8;0;
1813;30720;6;8;0;
1814;30737;6;8;0;
1815;30754;7;8;0;
1816;30770;7;8;0;
1817;30787;7;8;0;
1818;30803;7;8;0;
1819;30820;8;9;0;
1820;30836;8;9;0;
1821;30853;8;9;0;
1822;30869;8;9;0;
1823;30886;8;9;0;
1824;30903;8;9;0;
1825;30919;8;9;0;
1826;30936;8;9;0;
1827;30952;8;9;0;
1828;30969;8;9;0;
1829;30985;8;9;0;
1830;31002;8;9;0;
1831;31019;8;9;0;
1832;31035;8;9;0;
1833;31052;8;9;0;
1834;31068;8;9;0;
1835;31085;8;9;0;
1836;31101;8;9;0;
1837;31118;8;9;0;
1838;31135;8;9;0;
1839;31151;8;9;0;
1840;31168;8;9;0;
1841;31184;8;9;0;
1842;31201;8;9;0;
1843;31218;8;9;0;
1844;31234;8;9;0;
1845;31251;8;9;0;
1846;31267;8;9;0;
1847;31284;8;9;0;
1848;31300;8;9;0;
1849;31317;8;9;0;
1850;31333;8;9;0;
1851;31350;8;9;0;
1852;31366;8;9;0;
1853;31383;8;9;0;
1854;31400;8;9;0;
1855;31416;8;9;0;
1856;31433;8;9;0;
1857;31449;8;9;0;
1858;31466;8;9;0;
1859;31482;8;9;0;
1860;31499;8;9;0;
1861;31516;8;9;0;
1862;31532;8;9;0;
1863;31549;8;9;0;
1864;31565;8;9;0;
1865;31582;8;9;0;
1866;31598;8;9;0;
1867;31615;8;9;0;
1868;31632;8;9;0;
1869;31648;8;9;0;
1870;31665;8;9;0;
1871;31681;8;9;0;
1872;31698;8;9;0;
1873;31714;8;9;0;
1874;31731;8;9;0;
1875;31748;8;9;0;
1876;31764;8;9;0;
1877;31781;8;9;0;
1878;31797;8;9;0;
1879;31814;8;9;0;
1880;31830;8;9;0;
1881;31847;8;9;0;
1882;31863;8;9;0;
1883;31880;8;9;0;
1884;31897;8;9;0;
1885;31913;8;9;0;
1886;31930;8;9;0;
1887;31946;8;9;0;
1888;31963;8;9;0;
1889;31979;8;9;0;
1890;31996;8;9;0;
1891;32013;8;9;0;
1892;32029;8;9;0;
1893;32046;8;9;0;
1894;32062;8;9;0;
1895;32079;8;9;0;
1896;32095;8;9;0;
1897;32112;8;9;0;
1898;32129;8;9;0;
1899;32145;8;8;0;
1900;32162;8;8;0;
1901;32178;8;8;0;
1902;32195;8;8;0;
1903;32211;8;8;0;
1904;32228;8;8;0;
1905;32245;8;8;0;
1906;32261;8;8;0;
1907;32278;8;8;0;
1908;32294;8;8;0;
1909;32311;8;8;0;
1910;32327;8;8;0;
1911;32344;8;8;0;
1912;32360;8;8;0;
1913;32377;8;8;0;
1914;32394;8;8;0;
1915;32410;8;8;0;
1916;32427;8;8;0;
1917;32443;8;8;0;
1918;32460;8;8;0;
1919;32476;8;8;0;
1920;32493;8;8;0;
1921;32510;8;8;0;
1922;32526;8;8;0;
1923;32543;8;8;0;
1924;32559;8;8;0;
1925;32576;8;8;0;
1926;32592;8;8;0;
1927;32609;8;8;0;
1928;32626;8;8;0;
1929;32642;8;8;0;
1930;32659;8;8;0;
1931;32675;8;8;0;
1932;32692;8;8;0;
1933;32708;8;8;0;
1934;32725;8;8;0;
1935;32742;8;8;0;
1936;32758;8;8;0;
1937;32775;8;8;0;
1938;32791;8;8;0;
1939;32808;8;8;0;
1940;32824;8;8;0;
1941;32841;8;8;0;
1942;32857;8;8;0;
1943;32874;8;8;0;
1944;32891;8;8;0;
1945;32907;8;8;0;
1946;32924;8;8;0;
1947;32940;8;8;0;
1948;32957;8;8;0;
1949;32974;8;8;0;
1950;32990;8;8;0;
1951;33007;8;8;0;
1952;33023;8;8;0;
1953;33040;8;8;0;
1954;33056;8;8;0;
1955;33073;8;8;0;
1956;33090;8;8;0;
1957;33106;8;8;0;
1958;33123;8;8;0;
1959;33139;8;8;0;
1960;33156;8;8;0;
1961;33172;8;8;0;
1962;33189;8;8;0;
1963;33205;8;8;0;
1964;33222;8;8;0;
1965;33238;8;8;0;
1966;33255;8;8;0;
1967;33272;8;8;0;
1968;33288;8;8;0;
1969;33305;8;8;0;
1970;33322;8;8;0;
1971;33338;8;8;0;
1972;33354;6;7;0;
1973;33371;6;7;0;
1974;33388;5;7;0;
1975;33404;5;7;0;
1976;33421;5;7;0;
1977;33437;5;7;0;
1978;33454;5;7;0;
1979;33471;5;7;0;
1980;33487;5;7;0;
1981;33504;5;7;0;
1982;33520;5;7;0;
1983;33537;5;7;0;
1984;33553;5;7;0;
1985;33570;5;7;0;
1986;33586;5;7;0;
1987;33603;5;7;0;
1988;33620;5;7;0;
1989;33636;5;7;0;
1990;33653;5;7;0;
1991;33669;5;7;0;
1992;33686;5;7;0;
1993;33702;5;7;0;
1994;33719;5;7;0;
1995;33736;5;7;0;
1996;33752;5;7;0;
1997;33769;5;7;0;
1998;33785;5;7;0;
1999;33802;5;7;0;
2000;33818;5;7;0;
2001;33835;5;7;0;
2002;33851;5;7;0;
2003;33868;5;7;0;
2004;33885;5;7;0;
2005;33901;5;7;0;
2006;33918;5;7;0;
2007;33934;5;7;0;
2008;33951;5;7;0;
2009;33967;5;7;0;
2010;33985;5;7;0;
2011;34001;5;7;0;
2012;34017;5;7;0;
2013;34034;5;7;0;
2014;34050;5;7;0;
2015;34067;5;7;0;
2016;34083;5;7;0;
2017;34100;4;7;0;
2018;34117;3;7;0;
2019;34133;2;7;0;
2020;34150;1;7;0;
2021;34166;359;7;0;
2022;34183;355;7;0;
2023;34199;348;7;0;
2024;34216;338;7;0;
2025;34233;330;7;0;
2026;34249;323;7;0;
2027;34266;317;7;0;
2028;34282;302;7;0;
2029;34299;297;7;0;
2030;34315;289;8;0;
2031;34332;282;8;0;
2032;34349;281;8;0;
2033;34365;281;7;0;
2034;34382;280;6;0;
2035;34398;281;5;0;
2036;34415;280;4;0;
2037;34431;280;4;0;
2038;34448;280;4;0;
2039;34465;280;4;0;
2040;34481;280;4;0;
2041;34498;280;4;0;
2042;34515;281;5;0;
2043;34531;284;7;0;
2044;34547;285;8;0;
2045;34564;287;11;0;
2046;34581;289;13;0;
2047;34597;290;15;0;
2048;34614;290;15;0;
2049;34630;290;15;0;
2050;34647;290;15;0;
2051;34663;290;15;0;
2052;34680;290;15;0;
2053;34696;290;15;0;
2054;34713;290;15;0;
2055;34730;290;15;0;
2056;34746;290;15;0;
2057;34765;290;15;0;
2058;34781;290;15;0;
2059;34798;290;15;0;
2060;34814;290;15;0;
2061;34831;290;15;0;
2062;34848;290;15;0;
